Timestamp,Signal Type,Price,Additional Info
2025-07-06 15:41:47,RANGE | Signal: HOLD,106897.18,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106888.05,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106876.47,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106851.51,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106833.77,
2025-07-06 15:41:47,RANGE | Signal: HOLD,106801.02,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106769.61,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106772.83,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106790.11,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106830.0,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106835.63,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106798.54,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106798.54,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106816.81,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106800.0,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106783.6,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106785.83,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106775.16,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106775.0,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106748.33,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106749.98,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106749.98,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106743.01,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106748.28,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106750.68,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106799.99,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106860.01,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106820.02,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106826.3,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106814.27,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106740.01,
2025-07-06 15:41:48,RANGE | Signal: HOLD,106778.81,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106836.35,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106792.2,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106807.49,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106804.02,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106800.0,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106815.63,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106824.19,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106780.0,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106784.87,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106884.03,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106914.9,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106914.92,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106871.86,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106891.8,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106935.13,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106936.43,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106924.08,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106920.91,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106951.51,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106930.94,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106932.49,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106932.49,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106907.32,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106867.03,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106851.08,
2025-07-06 15:41:49,RANGE | Signal: HOLD,106905.04,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106881.39,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106876.89,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106838.14,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106808.69,
2025-07-06 15:41:50,RANGE | Signal: BUY,106801.42,
2025-07-06 15:41:50,RANGE | Signal: SELL,106803.99,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106800.0,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106798.61,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106790.65,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106790.12,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106788.69,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106766.31,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106758.25,
